Student ID,Course,Grade
389,Science,D
389,History,F
389,English,F
389,Physical Education,D
390,Math,C
390,Science,F
390,History,D
390,English,F
390,Physical Education,B
391,Math,A
391,Science,C
391,History,A
391,English,C
391,Physical Education,C
392,Math,D
392,Science,F
392,History,D
392,English,B
392,Physical Education,F
393,Math,C
393,Science,C
393,History,D
393,English,C
393,Physical Education,C
394,Math,C
394,Science,F
394,History,B
394,English,C
394,Physical Education,B
395,Math,C
395,Science,F
395,History,A
395,English,F
395,Physical Education,C
396,Math,D
396,Science,B
396,History,D
396,English,F
396,Physical Education,D
397,Math,F
397,Science,F
397,History,B
397,English,B
397,Physical Education,D
398,Math,A
398,Science,B
398,History,B
398,English,A
398,Physical Education,A
399,Math,D
399,Science,A
399,History,B
399,English,C
399,Physical Education,C
400,Math,D
400,Science,B
400,History,D
400,English,C
400,Physical Education,D
401,Math,B
401,Science,C
401,History,A
401,English,C
401,Physical Education,D
402,Math,A
402,Science,D
402,History,C
402,English,C
402,Physical Education,C
403,Math,F
403,Science,C
403,History,A
403,English,A
403,Physical Education,B
404,Math,C
404,Science,C
404,History,D
404,English,F
404,Physical Education,B
405,Math,F
405,Science,C
405,History,B
405,English,A
405,Physical Education,B
406,Math,C
406,Science,F
406,History,B
406,English,F
406,Physical Education,C
407,Math,A
407,Science,C
407,History,D
407,English,A
407,Physical Education,B
408,Math,A
408,Science,A
408,History,F
408,English,B
408,Physical Education,D
409,Math,A
409,Science,A
409,History,D
409,English,B
409,Physical Education,D
410,Math,B
410,Science,B
410,History,C
410,English,C
410,Physical Education,C
411,Math,B
411,Science,C
411,History,A
411,English,D
411,Physical Education,D
412,Math,F
412,Science,A
412,History,C
412,English,B
412,Physical Education,D
413,Math,B
413,Science,D
413,History,D
413,English,B
413,Physical Education,B
414,Math,A
414,Science,A
414,History,F
414,English,C
414,Physical Education,C
415,Math,C
415,Science,C
415,History,F
415,English,C
415,Physical Education,A
416,Math,F
416,Science,B
416,History,F
416,English,D
416,Physical Education,D
417,Math,B
417,Science,F
417,History,F
417,English,B
417,Physical Education,B
418,Math,B
418,Science,F
418,History,B
418,English,B
418,Physical Education,C
419,Math,D
419,Science,D
419,History,C
419,English,B
419,Physical Education,A
420,Math,D
420,Science,A
420,History,C
420,English,D
420,Physical Education,D
421,Math,A
421,Science,F
421,History,C
421,English,A
421,Physical Education,F
422,Math,B
422,Science,B
422,History,B
422,English,C
422,Physical Education,F
423,Math,A
423,Science,D
423,History,D
423,English,A
423,Physical Education,C
424,Math,D
424,Science,D
424,History,F
424,English,F
424,Physical Education,B
425,Math,A
425,Science,B
425,History,F
425,English,D
425,Physical Education,A
426,Math,A
426,Science,D
426,History,D
426,English,D
426,Physical Education,B
427,Math,F
427,Science,F
427,History,F
427,English,A
427,Physical Education,B
428,Math,A
428,Science,A
428,History,D
428,English,C
428,Physical Education,A
429,Math,C
429,Science,B
429,History,A
429,English,B
429,Physical Education,F
430,Math,A
430,Science,C
430,History,C
430,English,F
430,Physical Education,A
431,Math,F
431,Science,F
431,History,C
431,English,A
431,Physical Education,D
432,Math,D
432,Science,D
432,History,C
432,English,C
432,Physical Education,C
433,Math,F
433,Science,A
433,History,D
433,English,F
433,Physical Education,B
434,Math,D
434,Science,B
434,History,F
434,English,F
434,Physical Education,C
435,Math,D
435,Science,A
435,History,B
435,English,C
435,Physical Education,C
436,Math,B
436,Science,C
436,History,B
436,English,F
436,Physical Education,A
437,Math,A
437,Science,C
437,History,F
437,English,F
437,Physical Education,D
438,Math,A
438,Science,A
438,History,C
438,English,D
438,Physical Education,F
439,Math,A
439,Science,F
439,History,D
439,English,C
439,Physical Education,C
440,Math,B
440,Science,A
440,History,A
440,English,C
440,Physical Education,D
441,Math,C
441,Science,C
441,History,D
441,English,D
441,Physical Education,D
442,Math,C
442,Science,A
442,History,A
442,English,B
442,Physical Education,C
443,Math,D
443,Science,C
443,History,A
443,English,D
443,Physical Education,F
444,Math,A
444,Science,B
444,History,B
444,English,A
444,Physical Education,C
445,Math,B
445,Science,A
445,History,A
445,English,F
445,Physical Education,F
446,Math,B
446,Science,B
446,History,A
446,English,C
446,Physical Education,F
447,Math,D
447,Science,D
447,History,A
447,English,A
447,Physical Education,F
448,Math,D
448,Science,C
448,History,C
448,English,D
448,Physical Education,B
449,Math,F
449,Science,F
449,History,C
449,English,C
449,Physical Education,F
450,Math,F
450,Science,B
450,History,F
450,English,D
450,Physical Education,A
451,Math,B
451,Science,B
451,History,A
451,English,A
451,Physical Education,A
452,Math,B
452,Science,A
452,History,D
452,English,D
452,Physical Education,B
453,Math,A
453,Science,C
453,History,B
453,English,D
453,Physical Education,B
454,Math,D
454,Science,D
454,History,F
454,English,C
454,Physical Education,A
455,Math,F
455,Science,B
455,History,F
455,English,B
455,Physical Education,A
456,Math,B
456,Science,C
456,History,D
456,English,F
456,Physical Education,C
457,Math,D
457,Science,C
457,History,B
457,English,B
457,Physical Education,C
458,Math,C
458,Science,C
458,History,D
458,English,F
458,Physical Education,C
459,Math,F
459,Science,A
459,History,B
459,English,B
459,Physical Education,C
460,Math,D
460,Science,F
460,History,A
460,English,C
460,Physical Education,C
461,Math,A
461,Science,A
461,History,F
461,English,B
461,Physical Education,A
462,Math,B
462,Science,A
462,History,C
462,English,F
462,Physical Education,A
463,Math,C
463,Science,B
463,History,A
463,English,D
463,Physical Education,D
464,Math,D
464,Science,D
464,History,D
464,English,F
464,Physical Education,B
465,Math,D
465,Science,B
465,History,A
465,English,F
465,Physical Education,A
466,Math,F
466,Science,D
466,History,A
466,English,C
466,Physical Education,A
467,Math,D
467,Science,F
467,History,A
467,English,F
467,Physical Education,B
468,Math,A
468,Science,B
468,History,C
468,English,C
468,Physical Education,C
469,Math,C
469,Science,C
469,History,A
469,English,D
469,Physical Education,F
470,Math,A
470,Science,A
470,History,C
470,English,B
470,Physical Education,F
471,Math,B
471,Science,B
471,History,D
471,English,C
471,Physical Education,F
472,Math,D
472,Science,C
472,History,D
472,English,D
472,Physical Education,A
473,Math,F
473,Science,F
473,History,D
473,English,F
473,Physical Education,C
474,Math,D
474,Science,A
474,History,D
474,English,F
474,Physical Education,F
475,Math,A
475,Science,F
475,History,F
475,English,C
475,Physical Education,F
476,Math,A
476,Science,A
476,History,F
476,English,A
476,Physical Education,F
477,Math,D
477,Science,D
477,History,C
477,English,D
477,Physical Education,C
478,Math,F
478,Science,A
478,History,F
478,English,C
478,Physical Education,F
479,Math,F
479,Science,C
479,History,A
479,English,D
479,Physical Education,C
480,Math,B
480,Science,A
480,History,A
480,English,C
480,Physical Education,F
481,Math,D
481,Science,C
481,History,B
481,English,F
481,Physical Education,F
482,Math,A
482,Science,D
482,History,C
482,English,C
482,Physical Education,F
483,Math,B
483,Science,D
483,History,C
483,English,C
483,Physical Education,D
484,Math,C
484,Science,F
484,History,F
484,English,F
484,Physical Education,D
485,Math,A
485,Science,C
485,History,F
485,English,B
485,Physical Education,A
486,Math,C
486,Science,F
486,History,F
486,English,A
486,Physical Education,D
487,Math,B
487,Science,F
487,History,B
487,English,F
487,Physical Education,C
488,Math,F
488,Science,C
488,History,F
488,English,A
488,Physical Education,B
489,Math,D
489,Science,D
489,History,A
489,English,B
489,Physical Education,F
490,Math,B
490,Science,B
490,History,B
490,English,F
490,Physical Education,C
491,Math,A
491,Science,D
491,History,B
491,English,F
491,Physical Education,F
492,Math,B
492,Science,C
492,History,C
492,English,A
492,Physical Education,F
493,Math,D
493,Science,C
493,History,F
493,English,F
493,Physical Education,F
494,Math,D
494,Science,A
494,History,C
494,English,B
494,Physical Education,A
495,Math,B
495,Science,C
495,History,F
495,English,B
495,Physical Education,C
496,Math,F
496,Science,F
496,History,F
496,English,D
496,Physical Education,F
497,Math,C
497,Science,B
497,History,F
497,English,B
497,Physical Education,F
498,Math,B
498,Science,F
498,History,C
498,English,B
498,Physical Education,C
499,Math,C
499,Science,D
499,History,D
499,English,F
499,Physical Education,C
500,Math,C
500,Science,D
500,History,F
500,English,C
500,Physical Education,F
501,Math,C
501,Science,A
501,History,D
501,English,C
501,Physical Education,D
502,Math,A
502,Science,D
502,History,C
502,English,D
502,Physical Education,D
503,Math,C
503,Science,A
503,History,B
503,English,F
503,Physical Education,B
504,Math,A
504,Science,F
504,History,F
504,English,D
504,Physical Education,B
505,Math,A
505,Science,C
505,History,A
505,English,B
505,Physical Education,B
506,Math,A
506,Science,A
506,History,F
506,English,F
506,Physical Education,A
507,Math,C
507,Science,A
507,History,B
507,English,C
507,Physical Education,C
508,Math,A
508,Science,C
508,History,A
508,English,B
508,Physical Education,A
509,Math,C
509,Science,B
509,History,D
509,English,B
509,Physical Education,C
510,Math,D
510,Science,A
510,History,F
510,English,F
510,Physical Education,F
511,Math,A
511,Science,A
511,History,B
511,English,A
511,Physical Education,C
512,Math,B
512,Science,F
512,History,D
512,English,C
512,Physical Education,D
513,Math,A
513,Science,D
513,History,A
513,English,B
513,Physical Education,C
514,Math,C
514,Science,D
514,History,C
514,English,C
514,Physical Education,F
515,Math,C
515,Science,A
515,History,A
515,English,B
515,Physical Education,D
516,Math,C
516,Science,C
516,History,D
516,English,A
516,Physical Education,B
517,Math,A
517,Science,D
517,History,F
517,English,A
517,Physical Education,C
518,Math,B
518,Science,C
518,History,C
518,English,C
518,Physical Education,C
519,Math,C
519,Science,F
519,History,B
519,English,F
519,Physical Education,F
520,Math,F
520,Science,D
520,History,F
520,English,D
520,Physical Education,A
521,Math,F
521,Science,A
521,History,B
521,English,C
521,Physical Education,F
522,Math,D
522,Science,C
522,History,A
522,English,A
522,Physical Education,A
523,Math,C
523,Science,A
523,History,C
523,English,B
523,Physical Education,D
524,Math,D
524,Science,A
524,History,D
524,English,F
524,Physical Education,C
525,Math,F
525,Science,F
525,History,C
525,English,F
525,Physical Education,A
526,Math,D
526,Science,C
526,History,A
526,English,B
526,Physical Education,F
527,Math,C
527,Science,A
527,History,C
527,English,D
527,Physical Education,D
528,Math,D
528,Science,B
528,History,A
528,English,F
528,Physical Education,F
529,Math,A
529,Science,C
529,History,A
529,English,F
529,Physical Education,D
530,Math,A
530,Science,C
530,History,B
530,English,A
530,Physical Education,C
531,Math,F
531,Science,D
531,History,C
531,English,D
531,Physical Education,A
532,Math,D
532,Science,B
532,History,A
532,English,D
532,Physical Education,C
533,Math,C
533,Science,F
533,History,C
533,English,D
533,Physical Education,C
534,Math,A
534,Science,D
534,History,A
534,English,A
534,Physical Education,D
535,Math,C
535,Science,F
535,History,B
535,English,A
535,Physical Education,F
536,Math,B
536,Science,C
536,History,B
536,English,D
536,Physical Education,A
537,Math,B
537,Science,C
537,History,C
537,English,D
537,Physical Education,C
538,Math,B
538,Science,D
538,History,A
538,English,C
538,Physical Education,C
539,Math,F
539,Science,F
539,History,D
539,English,C
539,Physical Education,F
540,Math,D
540,Science,F
540,History,C
540,English,C
540,Physical Education,C
541,Math,D
541,Science,A
541,History,F
541,English,F
541,Physical Education,C
542,Math,A
542,Science,A
542,History,D
542,English,B
542,Physical Education,F
543,Math,C
543,Science,A
543,History,B
543,English,A
543,Physical Education,F
544,Math,F
544,Science,B
544,History,D
544,English,C
544,Physical Education,A
545,Math,B
545,Science,D
545,History,F
545,English,A
545,Physical Education,A
546,Math,D
546,Science,B
546,History,A
546,English,F
546,Physical Education,D
547,Math,C
547,Science,D
547,History,A
547,English,B
547,Physical Education,F
548,Math,B
548,Science,B
548,History,D
548,English,C
548,Physical Education,B
549,Math,A
549,Science,B
549,History,A
549,English,C
549,Physical Education,B
550,Math,D
550,Science,F
550,History,F
550,English,F
550,Physical Education,B
551,Math,C
551,Science,C
551,History,B
551,English,F
551,Physical Education,D
552,Math,B
552,Science,F
552,History,B
552,English,F
552,Physical Education,B
553,Math,B
553,Science,A
553,History,C
553,English,D
553,Physical Education,F
554,Math,B
554,Science,F
554,History,D
554,English,C
554,Physical Education,D
555,Math,C
555,Science,D
555,History,C
555,English,C
555,Physical Education,B
556,Math,C
556,Science,B
556,History,F
556,English,C
556,Physical Education,A
557,Math,F
557,Science,C
557,History,C
557,English,A
557,Physical Education,C
558,Math,C
558,Science,D
558,History,B
558,English,F
558,Physical Education,A
559,Math,C
559,Science,D
559,History,D
559,English,C
559,Physical Education,B
560,Math,A
560,Science,D
560,History,D
560,English,F
560,Physical Education,C
561,Math,A
561,Science,B
561,History,A
561,English,C
561,Physical Education,F
562,Math,B
562,Science,A
562,History,A
562,English,D
562,Physical Education,B
563,Math,D
563,Science,D
563,History,B
563,English,C
563,Physical Education,F
564,Math,D
564,Science,C
564,History,D
564,English,F
564,Physical Education,B
565,Math,C
565,Science,B
565,History,A
565,English,D
565,Physical Education,A
566,Math,C
566,Science,A
566,History,C
566,English,D
566,Physical Education,F
567,Math,A
567,Science,D
567,History,C
567,English,A
567,Physical Education,F
568,Math,F
568,Science,F
568,History,A
568,English,A
568,Physical Education,F
569,Math,F
569,Science,A
569,History,A
569,English,F
569,Physical Education,A
570,Math,D
570,Science,B
570,History,F
570,English,F
570,Physical Education,B
571,Math,C
571,Science,D
571,History,D
571,English,F
571,Physical Education,B
572,Math,C
572,Science,F
572,History,D
572,English,B
572,Physical Education,D
573,Math,D
573,Science,A
573,History,D
573,English,F
573,Physical Education,C
574,Math,C
574,Science,B
574,History,B
574,English,F
574,Physical Education,D
575,Math,F
575,Science,D
575,History,C
575,English,C
575,Physical Education,C
576,Math,A
576,Science,C
576,History,A
576,English,D
576,Physical Education,F
577,Math,A
577,Science,D
577,History,F
577,English,C
577,Physical Education,B
578,Math,B
578,Science,D
578,History,D
578,English,B
578,Physical Education,B
579,Math,F
579,Science,F
579,History,D
579,English,A
579,Physical Education,A
580,Math,B
580,Science,D
580,History,C
580,English,F
580,Physical Education,B
581,Math,D
581,Science,A
581,History,D
581,English,B
581,Physical Education,C
582,Math,C
582,Science,C
582,History,F
582,English,B
582,Physical Education,B
583,Math,F
583,Science,D
583,History,F
583,English,B
583,Physical Education,C
584,Math,B
584,Science,F
584,History,F
584,English,F
